artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
1,2223,10,15,7459,0,868756518,174,7,288,0,4,92,C#,Minor,75,53,77,1,0,5,24
3,1835,4,7,3893,69,164580804,158,118,205,12,768,118,G,Major,59,21,99,0,0,13,3
1,1987,4,21,850,4,205334678,19,4,12,0,4,124,F#,Minor,90,65,61,12,0,53,44
2,2000,13,1,575,10,314929956,9,76,8,3,15,163,G#,Major,65,85,60,36,0,15,12
1,2102,7,30,9035,0,962697901,139,136,275,0,,59,,Major,28,30,25,69,0,15,4
3,1954,9,5,3340,27,818658321,62,71,52,6,0,173,E,Minor,70,13,63,10,0,9,7
2,2088,5,24,7396,13,655486323,18,47,1073,0,0,125,E,Minor,77,62,76,2,0,21,6
1,2135,3,25,1380,50,135031874,53,122,60,15,350,87,C#,Major,74,63,71,6,0,10,4
2,1956,8,22,2453,0,190816661,105,57,31,0,0,95,F,Major,63,93,91,1,0,13,4
2,2087,11,1,4979,28,312973481,198,104,137,18,65,122,G#,Major,65,75,71,8,0,16,9
2,2131,11,20,3268,37,571414113,44,77,74,14,203,166,F#,Minor,74,63,71,5,0,10,8
2,1854,4,24,2921,33,651285753,60,92,71,0,112,109,A#,Major,35,30,57,81,0,20,3
2,1963,1,15,986,2,277666433,37,96,85,1,0,120,,Minor,77,71,88,55,0,89,7
1,2172,4,22,689,4,147804254,14,11,19,0,0,131,B,Minor,86,64,40,31,0,8,10
2,2065,4,7,214,4,105253002,4,49,10,2,22,83,G,Minor,73,41,63,40,0,34,6
1,2070,1,1,31085,11,873383505,121,26,643,0,4,113,A#,Minor,82,45,64,3,0,17,21
3,1914,10,8,2822,2,460521739,77,80,57,0,17,94,A,Minor,75,56,93,18,0,24,5
2,2136,5,25,22825,0,1683987446,84,43,2299,1,0,160,C#,Major,58,10,93,7,0,8,18
3,1891,12,4,1840,0,188044478,24,8,18,0,1,111,E,Minor,68,44,66,6,0,38,13
2,1955,6,28,273,37,47667398,18,193,13,9,200,167,F#,Major,59,59,81,36,0,12,5
2,2173,5,19,648,52,52400881,1,55,9,0,1057,126,A,Major,68,78,80,71,7,9,7
3,1849,11,16,980,0,172974447,31,25,16,0,0,90,F#,Minor,63,71,68,18,0,11,8
3,1981,6,26,3013,40,714615140,37,0,4,0,0,104,D,Major,82,71,62,63,0,10,3
1,1910,5,7,1193,0,322844496,6,21,12,0,0,154,,Major,88,85,62,28,0,18,5
1,1881,11,4,1633,0,270148514,40,42,34,14,0,158,G#,Major,50,14,51,38,13,30,5
3,1943,12,2,1598,47,256103424,25,89,28,1,175,113,C#,Minor,71,51,50,19,0,18,37
2,2026,1,1,18139,0,684939503,75,16,1621,0,3,139,G#,Major,85,61,71,9,0,17,7
1,2223,4,5,764,8,283818228,28,132,14,0,1,125,C#,Minor,72,51,64,0,0,31,4
1,1888,1,1,22606,46,1798325482,100,78,3816,5,0,121,G,Major,96,71,67,0,0,35,10
5,2141,11,14,1869,15,232897582,21,8,31,2,0,89,C#,Major,70,68,80,18,0,7,5
1,1932,10,7,1743,5,235487443,79,65,325,1,190,138,D,Major,50,26,58,0,0,8,3
1,1981,9,11,4374,0,467172328,101,16,83,8,2,139,D,Major,104,100,90,6,0,30,24
1,2180,12,10,2547,6,260368114,61,96,62,13,2,108,G,Major,37,25,30,89,0,17,3
1,2220,1,20,5311,34,702623003,47,16,50,1,2,94,A#,Minor,86,76,57,10,0,5,8
1,2074,1,1,9523,46,305846019,22,131,302,3,383,151,D,Major,44,18,78,22,0,10,9
1,2063,1,8,1235,0,100520157,3,19,14,0,0,93,E,Minor,53,51,60,43,0,35,21
1,1821,3,3,5832,0,673800434,109,211,439,1,0,106,E,Minor,50,65,76,0,47,18,4
1,2016,3,16,1189,9,118493639,20,8,16,0,6,80,F,Minor,68,74,56,4,0,16,18
1,1834,5,20,6890,7,766413192,161,39,215,15,58,125,A#,Major,65,93,74,28,0,10,5
1,2110,1,1,15970,34,925279780,68,38,1364,0,2,87,A#,Minor,83,72,71,5,0,27,13
1,1848,10,8,19116,55,3170826428,458,114,1828,0,,103,C#,Major,48,47,44,70,0,12,3
1,2004,1,1,12220,55,1355016246,47,96,2525,5,210,82,E,Minor,56,23,66,23,0,14,28
1,2102,6,28,8251,34,833833561,186,83,434,15,54,122,G,Major,94,79,59,20,0,6,11
2,2056,5,13,2378,24,145474597,70,142,68,2,505,149,D#,Major,87,63,47,15,0,10,36
2,2021,8,11,14458,31,2231780799,210,97,1084,2,136,104,E,Minor,34,11,33,97,0,9,3
1,2103,5,6,1045,6,430318888,8,31,12,1,1,88,,Minor,80,22,57,30,0,12,5
1,2215,7,15,2123,2,785960607,0,0,26,0,0,114,A#,Minor,90,76,78,10,0,36,7
2,2137,4,1,1419,2,172749208,23,16,10,0,5,190,C#,Major,69,49,70,16,0,11,27
1,1820,10,8,9798,31,1342127343,219,78,502,20,,145,D,Major,83,82,79,30,0,4,9
1,2192,10,17,411,5,160489615,13,120,8,0,10,141,E,Minor,73,64,89,4,0,48,17
1,2078,5,6,9319,40,1308215107,125,130,129,14,180,100,F,Minor,60,20,73,11,0,13,26
1,2132,1,1,7747,21,944607579,159,115,148,0,5,207,G,Major,46,48,52,46,0,15,9
1,1865,5,13,2086,0,52539985,2,0,4,0,0,98,E,Minor,63,31,59,23,0,8,7
1,1953,11,14,19746,76,1922177015,252,128,3481,21,,129,E,Minor,49,12,50,77,0,9,4
1,2130,12,23,1103,0,71276837,31,0,20,0,2,110,C#,Minor,79,63,84,13,0,9,6
1,2063,11,4,1098,0,91631865,8,5,2,0,0,142,F,Minor,78,37,47,4,0,39,29
2,1872,12,2,391,0,75074581,2,2,6,0,2,81,F,Minor,35,53,60,80,0,43,6
1,1988,5,6,1129,3,260595764,7,23,12,0,0,101,G#,Major,80,74,79,20,0,47,8
1,1895,4,7,31,0,62835855,0,0,0,0,0,87,A#,Minor,68,38,33,74,0,9,5
1,2059,1,7,2960,0,186433249,18,77,64,0,1,147,,Major,51,54,79,0,0,8,3
1,2054,5,9,1549,0,245865672,27,27,32,1,1,158,G#,Minor,93,70,13,73,35,11,11
2,1827,1,7,1230,0,83171493,10,10,8,0,0,109,D,Major,74,81,85,11,0,28,19
2,2138,10,23,9304,38,1141859697,221,117,324,24,161,118,D,Major,73,24,43,1,0,27,10
1,1899,7,7,76,33,27764544,8,181,4,4,31,130,E,Minor,73,51,67,54,0,12,5
1,2189,1,1,9688,0,629486771,141,5,589,0,6,125,F,Minor,64,33,66,1,0,8,4
2,2072,4,26,314,2,231398519,4,37,12,1,1,151,D#,Major,57,15,40,59,0,13,3
1,2164,3,23,647,62,340831214,8,96,23,2,32,110,G,Major,69,39,79,0,0,35,4
2,2073,3,12,3608,0,321403985,72,2,55,10,0,133,G,Major,75,65,68,18,0,11,22
3,2065,3,20,15056,0,1555395127,247,52,670,6,,89,,Major,67,53,71,37,0,39,17
1,2069,10,23,5918,17,706289553,43,81,223,1,45,157,G#,Major,78,42,46,17,0,14,21
1,1941,7,1,551,0,151379386,6,55,10,0,0,102,D,Major,80,28,69,1,0,11,4
2,2087,11,5,85,0,128604740,12,100,0,0,50,91,A,Major,59,47,51,80,0,6,3
2,1828,3,26,4031,54,345790564,86,112,183,12,179,95,F,Minor,71,56,65,74,0,16,15
1,1936,5,16,2898,51,289279876,87,144,83,16,421,135,A,Minor,65,21,75,14,63,12,5
2,2130,12,16,933,23,345910595,27,124,23,7,118,154,G,Major,58,81,58,32,0,8,5
2,2138,3,32,767,0,59480111,8,1,14,0,0,92,F#,Minor,48,45,74,38,0,35,20
6,2077,2,27,849,0,131617558,31,37,28,0,0,96,A,Minor,90,76,66,14,0,9,14
1,1884,4,30,2543,0,261653768,28,43,22,0,0,118,G#,Major,95,29,65,6,0,12,29
1,2163,10,29,26238,0,2498141038,577,76,1648,3,8,119,B,Minor,86,71,85,1,0,9,8
2,2197,5,28,559,0,42089334,23,22,29,0,0,92,G#,Major,66,7,67,5,0,56,6
1,1828,1,1,16337,13,2746678081,6,0,2200,0,0,102,G#,Major,55,19,43,17,0,11,2
1,2193,11,18,2996,0,221770058,43,0,114,0,0,165,A#,Major,64,43,51,13,0,13,15
1,2156,10,29,2644,0,369866174,48,14,32,0,1,73,D,Major,84,12,41,0,0,32,13
2,1898,8,16,627,5,288528970,15,78,4,2,0,124,,Major,73,72,70,35,1,12,4
1,1825,6,26,575,0,204973635,17,20,14,0,2,100,D,Major,84,37,83,4,0,3,5
2,2129,4,21,1112,0,100313818,38,64,25,0,0,125,A,Minor,57,9,61,1,0,53,3
1,1946,6,10,480,22,318622831,9,125,4,3,2,89,,Major,82,37,61,33,0,6,3
1,1908,5,13,7834,76,1058434328,259,132,473,35,323,145,,Major,71,86,87,11,0,6,5
2,2173,5,28,376,5,46028398,25,75,6,0,104,134,B,Major,70,66,56,6,0,15,3
3,1860,12,19,945,0,190783055,30,28,15,0,0,85,F#,Minor,59,77,69,16,0,11,8
2,2219,3,1,925,5,132162004,7,28,52,1,29,139,F#,Major,67,78,92,33,0,94,5
1,1841,1,8,1740,0,119058868,6,45,16,0,0,126,G,Minor,83,59,52,2,0,8,8
2,1921,5,4,103,0,35856298,5,9,5,0,0,137,B,Minor,51,18,45,38,0,39,5
1,1961,5,5,1368,0,306216010,9,11,22,1,0,80,A#,Major,70,46,65,25,0,9,5
1,2148,12,10,2607,32,443118188,3,76,21,1,57,95,F#,Minor,66,45,53,17,0,9,5
2,2130,1,7,1073,0,90851591,10,10,8,0,0,106,D,Major,72,81,91,10,0,32,19
1,2071,5,6,1590,0,122910820,27,2,14,0,2,144,E,Major,50,7,48,35,0,6,4
1,2126,8,8,1737,35,340753690,15,20,20,3,4,109,,Minor,83,45,52,74,12,9,13
1,2163,8,18,8692,0,970262765,163,7,293,0,4,92,C#,Minor,72,53,80,1,0,5,24
1,1841,10,16,775,12,324966639,24,102,10,0,3,96,A#,Minor,81,80,86,7,0,12,7
1,2051,1,22,136,4,159461576,4,6,0,0,24,125,D,Major,58,19,40,94,0,13,4
1,1985,12,16,7235,18,1124524611,58,19,2,0,,121,G#,Major,70,36,55,79,0,12,4
1,1883,8,25,1998,0,379785995,3,0,26,0,1,88,D#,Major,46,40,80,8,86,8,3
1,2082,1,1,16935,3,1605003283,123,25,1948,0,28,87,F,Major,69,46,45,58,0,9,4
1,2189,10,12,296,7,335616893,12,85,1,0,8,103,F#,Minor,76,41,53,37,0,10,4
1,2034,8,12,2501,2,413744038,41,250,76,0,136,122,B,Major,45,60,95,0,0,10,4
2,1871,8,23,27164,86,2629653500,300,139,2445,1,144,170,G,Major,67,53,62,17,0,12,26
1,1997,5,12,1091,0,39412926,0,0,3,0,0,127,F,Minor,65,80,46,79,0,17,18
1,2042,6,5,32,40,36423687,2,101,8,0,0,84,C#,Minor,55,31,50,9,0,87,4
1,1899,5,23,2359,0,367575554,14,0,0,0,0,95,C#,Minor,58,4,66,10,0,18,4
3,2035,11,2,2845,14,386044629,39,63,38,0,38,127,F,Minor,67,44,62,13,0,21,20
5,2199,12,14,2018,17,222017808,18,8,29,2,0,99,C#,Major,74,78,85,16,0,7,5
2,1939,11,10,2167,0,132063344,66,93,149,0,0,122,,Major,58,60,96,23,0,10,4
1,2103,12,10,915,0,91144050,6,19,3,0,0,73,,Major,55,18,19,83,0,12,5
1,2055,6,8,133,26,40770525,30,94,7,2,5,77,G#,Major,46,23,57,1,0,14,3
1,1838,1,1,31755,10,836836986,133,28,635,0,4,117,A#,Minor,87,53,59,3,0,15,20
2,1945,5,1,344,14,88658703,14,101,9,0,48,113,E,Minor,86,35,86,11,0,11,5
2,2015,8,28,12232,74,1008830489,305,180,546,41,729,123,G,Minor,56,37,99,4,0,33,4
2,1883,3,4,6634,4,745221892,183,42,485,9,37,104,G#,Major,76,97,68,16,0,36,4
1,1909,5,10,1722,0,259064399,29,25,31,1,1,138,G#,Minor,88,63,15,62,36,12,10
2,2105,11,7,1133,0,89382718,7,28,3,0,0,138,A#,Minor,79,74,62,51,0,34,9
3,1826,11,10,23024,52,1452258770,375,131,1091,35,288,113,C#,Major,73,89,76,4,0,9,3
2,1843,3,30,2414,39,355592938,42,90,49,13,201,100,B,Major,79,61,71,15,0,12,15
2,1990,6,2,25177,10,1931744889,498,117,2938,6,,117,A,Minor,75,53,93,4,0,7,12
2,2111,5,29,2692,0,251045083,15,50,53,0,3,107,F#,Minor,64,30,47,40,0,35,15
1,2091,12,10,937,4,279912631,33,78,92,1,28,128,F#,Major,72,86,81,44,0,32,3
2,2144,3,12,3778,0,273653058,66,2,50,10,0,135,G,Major,88,75,57,16,0,10,23
1,2109,9,15,10456,19,1324238197,269,84,596,23,10,134,F,Major,59,12,36,61,0,13,3
1,1994,12,8,3073,23,383173365,59,155,40,1,239,152,F,Major,54,36,60,15,0,11,13
1,1892,5,12,1461,0,67868573,1,0,5,0,0,74,A#,Minor,54,60,51,72,0,8,33
1,1957,4,14,8231,0,726474537,251,46,250,23,23,100,A#,Minor,77,66,69,11,0,36,8
1,2077,5,6,1054,4,197937753,16,52,1,0,66,130,F#,Major,57,47,67,51,0,13,3
3,2177,6,2,1385,38,103610235,45,68,54,10,101,96,A#,Minor,75,17,61,7,0,10,5
1,1970,5,2,675,0,217122639,18,82,8,0,0,97,G,Major,88,47,62,5,0,13,13
1,2006,1,12,13197,116,1306582121,322,215,717,53,1003,116,,Major,65,60,63,6,0,3,7
1,2046,5,7,1148,6,379048819,7,28,13,1,1,88,,Minor,74,21,58,29,0,13,5
1,2031,1,12,12089,0,998447988,86,85,257,3,10,102,D#,Minor,76,62,74,3,0,10,3
1,2007,9,21,2481,0,182845543,11,6,27,0,1,163,E,Major,39,28,56,8,0,12,3
1,2111,3,11,1146,6,235135450,17,11,17,0,4,117,F,Major,83,78,51,40,0,9,6
1,1988,10,21,4255,0,463607580,102,8,203,0,0,95,C#,Major,57,53,77,9,0,3,5
3,2092,1,1,6729,0,312049189,91,36,152,0,0,111,G,Major,68,74,35,79,0,16,5
1,1884,5,12,1421,0,58699742,1,0,5,0,0,66,A#,Minor,61,56,45,68,0,8,36
1,1960,8,23,1203,5,193040851,28,6,19,0,5,90,D,Major,78,41,46,71,0,12,4
3,1946,11,29,2546,2,421461405,52,23,52,1,0,94,E,Minor,85,82,67,54,0,64,8
3,2058,9,3,4865,0,645749302,43,41,48,0,3,142,F,Minor,83,22,41,12,0,7,31
3,2141,9,17,3747,0,365019858,65,3,73,0,3,120,C#,Minor,79,28,52,43,0,10,6
1,1960,7,7,404,53,54511923,35,201,20,5,162,157,F,Minor,75,52,89,17,0,15,7
1,1907,2,19,709,11,279792549,16,42,13,1,1,191,G#,Major,52,85,42,39,0,7,4
3,2202,5,4,701,1,50315429,10,13,11,0,1,186,C#,Minor,67,53,71,18,0,13,5
2,2060,9,33,11547,19,1934178388,198,159,577,9,27,117,E,Minor,68,14,61,42,0,11,5
1,2079,12,1,8220,24,1628799423,194,119,625,0,26,120,D#,Major,41,19,60,66,0,10,6
1,1980,4,11,358,16,115533409,15,111,7,0,60,111,E,Minor,65,38,81,1,0,8,5
1,2060,9,31,10227,4,1066125413,38,69,349,0,3,84,A#,Major,53,31,47,8,15,11,3
1,2119,8,9,1163,2,286957288,31,2,5,0,6,73,F#,Major,61,73,72,37,0,6,4
2,2057,12,4,492,0,77780985,9,1,7,0,0,107,D,Minor,57,27,42,47,32,14,3
2,2091,2,10,6901,28,686123658,136,98,174,5,31,103,E,Minor,76,83,67,9,0,13,8
2,2036,1,24,925,28,392880017,18,143,11,6,14,137,G,Minor,77,96,77,11,0,13,5
2,2132,5,28,1279,37,215284046,17,165,31,11,129,127,F,Minor,77,80,66,28,0,12,5
2,2086,5,11,258,4,66354936,7,2,28,1,12,106,A,Minor,92,58,46,24,0,18,67
1,2091,4,5,174,0,55956864,16,13,7,0,0,115,G#,Major,63,22,63,43,0,6,3
1,2018,1,26,2069,17,142246702,85,26,100,8,470,117,G#,Major,62,24,93,0,0,16,10
1,2206,12,9,1106,0,108557407,17,58,7,0,0,60,A,Minor,72,56,24,77,0,13,8
1,1840,9,1,25647,0,2154216844,332,128,4986,2,72,126,G#,Major,40,35,26,98,0,12,3
3,2211,5,4,706,1,49312973,9,14,12,0,1,181,C#,Minor,59,62,73,19,0,11,5
2,1884,2,14,1455,0,306617486,51,4,35,1,0,106,C#,Major,79,28,90,22,0,10,23
1,2123,11,19,2299,0,168589520,11,6,23,0,1,145,E,Major,38,28,60,8,0,13,3
1,2048,4,29,2156,8,408993800,44,37,88,1,223,84,A#,Major,35,31,50,34,0,13,5
1,2050,5,14,205,4,192841292,17,5,0,0,7,129,,Major,48,14,39,76,0,12,3
2,2104,1,10,7794,2,726635327,105,143,460,0,50,105,D,Major,66,19,68,9,0,12,4
1,2042,1,1,22185,39,1661043069,91,69,4261,5,0,116,G,Major,88,73,64,0,0,35,10
1,1863,11,10,865,0,95196630,6,21,3,0,0,78,,Major,63,18,21,82,0,11,5
1,2090,12,5,2245,12,1779245708,0,0,748,0,0,154,,Major,55,40,30,97,0,15,4
1,2177,1,2,1866,27,428354719,24,122,15,1,22,122,A,Minor,87,73,79,38,0,11,4
3,2033,6,23,6125,0,493410065,85,5,63,1,0,171,F#,Minor,76,79,62,11,0,9,17
1,1885,1,1,19185,12,1625472349,89,0,2866,0,0,107,F,Major,57,48,83,1,0,8,5
3,2183,10,30,641,1,239605018,13,3,88,0,0,144,F#,Minor,76,54,57,36,0,13,28
2,1885,6,27,281,33,51539549,20,174,13,8,185,176,F#,Major,59,65,95,41,0,12,5
3,2020,7,6,1004,0,109272696,54,3,57,0,0,91,C#,Major,83,74,86,9,0,8,12
3,2198,5,15,189,6,61090206,5,66,1,0,29,103,E,Major,53,52,56,52,0,12,4
1,1837,11,17,1583,2,287246046,16,12,16,0,0,121,,Major,66,50,70,32,0,9,47
1,2124,5,18,2964,5,288649003,40,30,86,0,217,143,,Major,57,30,46,14,0,8,3
1,1967,5,6,9186,40,1360440473,114,127,142,15,154,104,F,Minor,63,19,70,10,0,12,26
1,1913,7,8,3723,9,517787548,100,80,105,1,1,193,F,Major,78,66,71,14,0,15,22
2,1968,4,22,1393,36,105665770,28,25,47,5,44,99,G,Major,86,50,61,9,0,11,15
2,2098,7,16,1563,0,102345134,0,0,15,0,0,73,,Major,77,63,75,6,0,17,21
1,1829,6,23,6068,56,179901479,165,150,2515,20,1451,116,D,Major,82,36,66,39,55,26,6
2,2056,11,11,772,4,201070796,23,3,0,0,0,90,C#,Major,50,68,72,13,0,36,8
1,1982,1,28,378,0,109816350,13,58,12,0,13,120,A#,Minor,66,87,95,1,0,17,10
2,2154,5,12,274,4,75258950,7,2,32,1,11,116,A,Minor,80,59,45,28,0,20,70
1,2017,1,1,9268,0,629342993,142,5,608,0,6,107,F,Minor,58,30,61,1,0,7,4
1,1892,1,1,4988,0,685583096,86,103,476,0,,100,C#,Major,77,35,53,49,0,9,3
2,1866,6,1,294,9,11557309,5,2,28,2,61,125,B,Minor,95,65,70,38,0,13,25
1,1841,3,23,553,66,328519320,8,106,25,2,30,108,G,Major,67,40,78,0,0,39,4
1,2011,4,7,1744,3,123542227,42,5,53,0,18,99,F,Major,47,35,43,54,0,35,5
1,1900,4,20,6418,35,913079190,125,105,152,11,22,121,C#,Major,91,53,47,72,1,12,5
2,1857,3,30,737,0,61323671,8,1,14,0,0,101,F#,Minor,50,54,73,37,0,34,21
1,2010,10,14,9990,20,1331808550,278,83,700,24,9,143,F,Major,60,13,35,59,0,12,3
1,2067,9,31,1732,0,188483497,88,14,87,0,36,125,D,Major,59,51,90,5,0,17,4
1,1906,3,22,1463,52,125996696,52,132,60,13,376,86,C#,Major,69,59,78,7,0,11,4
1,2208,1,1,35221,24,1702917163,131,83,2739,1,28,89,F,Major,54,41,52,18,0,22,3
1,2139,9,22,2272,0,319772071,13,15,15,0,0,106,G,Major,61,4,36,6,0,10,6
2,2127,7,12,14705,27,2306487781,233,99,1146,2,139,117,E,Minor,38,13,33,97,0,10,3
2,2188,12,9,1677,0,113393160,17,20,4,0,0,119,F#,Major,60,61,40,86,3,11,5
4,1892,6,2,569,4,80565587,13,49,19,1,10,158,B,Minor,62,18,49,20,0,11,6
1,2196,3,29,31625,1,2089027302,285,104,1494,0,5,136,C#,Minor,85,39,57,0,0,9,13
1,2006,5,10,967,27,122421443,35,52,81,11,31,149,B,Major,76,38,49,86,0,10,13
2,1926,3,26,887,3,124377847,19,116,24,1,0,151,F,Minor,43,42,95,0,0,48,7
1,2163,1,6,20927,18,1634918576,194,74,928,0,132,106,C#,Major,82,75,49,59,0,7,3
1,1928,5,2,576,0,230575984,19,68,8,0,0,110,G,Major,79,41,59,5,0,13,14
2,2091,12,21,2551,32,329052011,21,54,33,3,0,92,G#,Major,96,65,62,16,0,34,16
1,2054,1,1,8800,0,666992404,142,5,610,0,6,111,F,Minor,54,33,66,1,0,7,4
1,1924,8,27,675,0,185147790,15,79,15,1,2,124,D#,Minor,80,80,86,14,0,33,13
1,1894,1,6,670,0,38276470,0,2,2,0,0,96,F,Minor,44,52,55,78,0,10,10
1,1959,2,6,781,11,255986231,27,18,16,1,4,132,G#,Minor,87,68,65,4,0,15,4
2,1885,5,2,938,0,129670674,0,0,2,0,0,89,F#,Major,87,56,87,10,0,10,5
1,2139,1,1,5565,0,619712285,89,23,373,0,118,89,G#,Major,54,27,93,10,0,32,8
1,2082,11,7,429,1,249479117,5,0,5,0,0,98,G,Major,58,25,37,84,0,9,3
2,2162,11,13,2540,28,297559433,56,62,60,1,15,104,F,Minor,86,45,69,50,0,8,32
1,2077,7,27,7275,30,716440387,190,91,405,14,50,129,G,Major,101,83,65,17,0,6,11
1,2134,7,12,834,110,29165085,77,206,99,24,1195,77,,Major,47,13,8,101,0,10,3
1,2102,6,28,1536,122,153952528,94,187,89,14,955,143,F,Major,50,33,54,19,0,33,6
1,2091,1,7,3030,0,204166932,17,77,60,0,1,154,,Major,56,46,74,0,0,8,3
2,1966,5,19,645,54,58834413,1,56,7,0,1247,134,A,Major,64,84,81,77,9,9,7
1,2002,6,27,5421,0,526443715,42,18,67,12,0,90,G#,Minor,98,81,65,31,0,8,18
2,2159,1,14,1062,2,290994459,36,108,100,1,0,129,,Minor,75,75,77,52,0,92,7
1,2016,1,1,3683,0,384268491,64,28,250,3,772,106,A,Minor,55,53,59,2,0,14,3
3,2017,5,11,996,34,97242539,41,54,48,8,202,135,B,Minor,75,93,83,4,0,23,6
2,2062,5,13,3050,0,133203118,4,0,22,0,0,138,A#,Minor,50,47,71,19,0,11,38
1,2004,2,16,42415,26,1319343600,94,29,2788,0,641,112,G,Major,67,59,89,37,0,10,6
1,1851,5,5,4207,31,1148030060,33,63,40,6,2,102,G,Minor,78,21,51,13,0,6,5
3,2209,9,25,4041,0,431508344,96,2,72,12,1,112,,Minor,69,62,63,0,0,14,4
1,2011,7,8,1650,13,631586312,1,9,3,0,0,144,G#,Major,55,4,58,7,42,7,3
4,2160,5,20,257,7,73645115,6,9,28,1,68,113,D#,Minor,80,67,48,61,0,12,6
1,2174,6,13,811,111,28673653,75,210,100,23,1089,75,,Major,45,15,9,93,0,10,3
2,1847,5,16,1022,22,61136040,37,15,49,2,3,95,G#,Major,76,60,59,11,0,11,23
1,1879,3,25,616,69,378008843,8,109,21,2,31,113,G,Major,69,37,73,0,0,35,4
1,2148,10,14,25820,33,2263360850,194,93,5012,1,0,141,E,Minor,61,37,59,61,0,11,5
1,1960,1,1,29650,41,1909846953,187,92,3499,12,152,114,C#,Minor,60,45,78,6,0,12,4
1,2118,2,25,3262,58,194507326,73,98,148,18,917,162,D#,Minor,59,31,80,25,0,13,8
2,2120,2,25,374,12,92372402,10,15,15,3,1,145,F#,Major,92,69,81,38,0,10,31
1,1881,9,19,2839,4,474656253,19,26,20,0,0,145,,Major,63,18,34,66,0,11,7
1,2139,10,21,8746,0,262368136,121,62,225,0,0,122,D#,Major,31,35,69,40,0,7,5
1,1848,12,26,3510,3,483224710,23,3,57,0,1,128,D,Major,76,56,96,25,0,13,23
1,2029,7,21,499,35,508543250,4,3,20,0,0,101,F#,Minor,83,48,73,12,0,7,4
1,2167,5,21,5327,0,495137272,45,1,78,0,12,88,,Minor,46,41,42,25,8,8,20
1,1901,2,19,44272,27,1281156461,110,33,2821,0,645,120,G,Major,61,52,80,37,0,10,6
1,2159,6,14,7014,18,685212822,101,91,421,0,413,91,,Major,79,72,88,31,0,9,6
1,2023,7,10,1889,2,573380905,71,135,67,0,2,133,A,Major,70,64,77,1,0,32,4
2,2187,4,11,4501,0,1105298272,112,91,268,0,1,110,B,Minor,67,82,92,8,0,17,11
1,2107,3,27,340,2,134405282,26,2,34,0,0,124,C#,Minor,87,25,48,13,0,10,11
1,1919,11,23,6701,0,480884416,142,96,246,0,0,156,G#,Major,52,68,87,0,0,20,5
5,2006,5,1,583,15,121814854,21,17,14,1,0,73,A#,Minor,49,25,71,10,0,9,25
1,1874,9,15,766,7,166276156,2,4,6,0,0,92,F,Minor,66,39,47,32,0,12,9
1,1872,4,5,784,8,288724048,26,122,12,0,1,128,C#,Minor,67,57,68,0,0,32,4
1,1893,6,9,304,0,77699647,0,18,6,0,0,144,G#,Minor,58,71,88,4,0,26,11
3,1912,13,2,1541,45,297488717,24,91,32,1,162,130,C#,Minor,78,47,58,19,0,19,32
1,2001,5,9,3068,0,72745959,29,0,29,0,0,107,G#,Minor,81,77,88,18,0,6,36
1,1828,5,10,5732,6,960812953,108,40,172,3,32,162,G#,Major,45,27,31,94,0,14,5
2,2046,1,7,801,0,59155940,3,0,5,0,0,146,C#,Major,66,31,66,0,0,6,7
1,1870,13,9,981,0,86809369,5,20,3,0,0,76,,Major,64,19,18,71,0,10,5
1,2048,11,4,7292,2,1130087763,5,0,935,0,0,157,C#,Minor,54,6,57,46,0,12,3
1,1796,1,1,2718,0,BPM110KeyAModeMajorDanceability53Valence75Energy69Acousticness7Instrumentalness0Liveness17Speechiness3,18,0,52,0,0,120,A,Major,49,79,69,6,0,17,3
1,1876,1,10,496,0,203924260,9,51,16,0,0,140,G,Minor,67,65,66,49,0,34,4
1,2131,7,16,2336,25,359937745,62,13,40,8,58,134,G#,Major,72,72,62,3,0,24,4
1,2035,12,5,2930,0,237893902,40,0,169,0,0,147,D,Major,76,37,66,5,1,11,38
2,1906,10,18,879,0,165569036,13,29,8,0,0,129,E,Major,76,58,74,24,0,10,4
1,2221,2,24,499,10,145076360,15,86,28,0,306,120,D,Major,77,96,64,71,0,34,3
1,2095,4,8,1039,0,100753768,32,9,14,0,1,152,D,Major,72,23,56,2,0,10,32
1,2005,5,14,1106,0,43710831,0,0,0,0,0,99,G,Major,47,72,43,88,0,8,9
1,2055,1,1,7923,25,903769449,151,117,166,0,5,202,G,Major,44,50,54,48,0,16,11
2,1965,1,1,17276,38,1183294648,115,86,896,1,510,138,,Major,45,94,98,8,0,5,26
2,2014,2,2,1920,34,250741537,43,78,50,8,4,182,C#,Minor,78,62,80,32,0,11,26
2,1952,9,28,1592,0,226845095,37,59,36,0,2,147,D,Minor,58,17,59,16,0,20,8
4,1897,12,1,10098,0,477490428,119,1,423,0,0,154,D,Major,32,41,61,34,0,74,3
1,2200,4,15,8134,0,764954368,221,44,288,21,23,108,A#,Minor,82,68,74,9,0,34,7
1,1866,12,8,8377,0,1243849767,174,58,872,10,74,123,B,Minor,77,64,86,12,0,39,5
1,1858,5,19,3491,5,297335102,39,28,71,0,192,149,,Major,57,31,48,14,0,9,3
1,2198,6,16,5013,0,195140433,69,93,66,0,11,120,E,Minor,47,5,62,13,2,15,7
